0, 0, Header, 1, 2, 500
1, 0, Start_track
1, 0, Title_t, 'example'
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, 'Instrument Track 01'
2, 0, Program_c, 6, 6
2, 0, Note_on_c, 0, 65, 100
2, 1000, Note_off_c, 0, 65, 64
2, 1000, Note_on_c, 0, 70, 100
2, 1000, Note_on_c, 0, 65, 100
2, 1000, Note_on_c, 0, 62, 100
2, 1000, Note_on_c, 0, 58, 100
2, 1000, Note_on_c, 0, 46, 100
2, 2500, Note_off_c, 0, 70, 64
2, 2500, Note_on_c, 0, 69, 100
2, 3500, Note_off_c, 0, 69, 64
2, 3500, Note_on_c, 0, 70, 100
2, 3500, Note_off_c, 0, 65, 64
2, 3500, Note_off_c, 0, 62, 64
2, 3500, Note_off_c, 0, 58, 64
2, 3500, Note_off_c, 0, 46, 64
2, 4500, Note_off_c, 0, 70, 64
2, 4500, Note_on_c, 0, 62, 100
2, 4500, Note_on_c, 0, 65, 100
2, 4500, Note_on_c, 0, 58, 100
2, 4500, Note_on_c, 0, 57, 100
2, 4500, Note_on_c, 0, 45, 100
2, 6000, Note_off_c, 0, 62, 64
2, 6000, Note_off_c, 0, 65, 64
2, 7000, Note_on_c, 0, 65, 100
2, 7000, Note_on_c, 0, 70, 100
2, 7000, Note_off_c, 0, 65, 64
2, 7000, Note_off_c, 0, 58, 64
2, 7000, Note_off_c, 0, 57, 64
2, 7000, Note_off_c, 0, 45, 64
2, 8000, Note_off_c, 0, 70, 64
2, 8000, Note_on_c, 0, 70, 100
2, 8000, Note_on_c, 0, 67, 100
2, 8000, Note_on_c, 0, 62, 100
2, 8000, Note_on_c, 0, 55, 100
2, 8000, Note_on_c, 0, 43, 100
2, 9500, Note_off_c, 0, 70, 64
2, 9500, Note_on_c, 0, 69, 100
2, 10500, Note_off_c, 0, 69, 64
2, 10500, Note_on_c, 0, 70, 100
2, 10500, Note_off_c, 0, 67, 64
2, 10500, Note_off_c, 0, 62, 64
2, 10500, Note_off_c, 0, 55, 64
2, 10500, Note_off_c, 0, 43, 64
2, 11500, Note_off_c, 0, 70, 64
2, 11500, Note_on_c, 0, 62, 100
2, 11500, Note_on_c, 0, 70, 100
2, 11500, Note_on_c, 0, 65, 100
2, 11500, Note_on_c, 0, 53, 100
2, 11500, Note_on_c, 0, 41, 100
2, 13000, Note_off_c, 0, 62, 64
2, 13000, Note_off_c, 0, 65, 64
2, 14000, Note_on_c, 0, 65, 100
2, 14000, Note_off_c, 0, 70, 64
2, 14000, Note_off_c, 0, 65, 64
2, 14000, Note_off_c, 0, 53, 64
2, 14000, Note_off_c, 0, 41, 64
2, 15000, Note_on_c, 0, 70, 100
2, 15000, Note_on_c, 0, 72, 100
2, 15000, Note_off_c, 0, 70, 64
2, 15000, Note_on_c, 0, 67, 100
2, 15000, Note_on_c, 0, 51, 100
2, 15000, Note_on_c, 0, 39, 100
2, 16500, Note_off_c, 0, 72, 64
2, 16500, Note_on_c, 0, 70, 100
2, 17500, Note_off_c, 0, 70, 64
2, 17500, Note_on_c, 0, 72, 100
2, 17500, Note_on_c, 0, 70, 100
2, 17500, Note_off_c, 0, 67, 64
2, 17500, Note_off_c, 0, 51, 64
2, 17500, Note_off_c, 0, 39, 64
2, 18500, Note_off_c, 0, 72, 64
2, 18500, Note_on_c, 0, 65, 100
2, 18500, Note_on_c, 0, 69, 100
2, 18500, Note_on_c, 0, 53, 100
2, 18500, Note_on_c, 0, 41, 100
2, 20000, Note_off_c, 0, 65, 64
2, 20000, Note_off_c, 0, 69, 64
2, 21000, Note_on_c, 0, 69, 100
2, 21000, Note_on_c, 0, 72, 100
2, 21000, Note_off_c, 0, 69, 64
2, 21000, Note_on_c, 0, 65, 100
2, 21000, Note_off_c, 0, 53, 64
2, 21000, Note_off_c, 0, 41, 64
2, 22000, Note_off_c, 0, 72, 64
2, 22000, Note_on_c, 0, 74, 100
2, 22000, Note_off_c, 0, 70, 64
2, 22000, Note_off_c, 0, 65, 64
2, 22000, Note_on_c, 0, 46, 100
2, 22000, Note_on_c, 0, 34, 100
2, 23500, Note_off_c, 0, 74, 64
2, 23500, Note_on_c, 0, 72, 100
2, 23500, Note_on_c, 0, 70, 100
2, 23500, Note_on_c, 0, 69, 100
2, 23500, Note_on_c, 0, 65, 100
2, 23500, Note_on_c, 0, 63, 100
2, 24500, Note_off_c, 0, 72, 64
2, 24500, Note_off_c, 0, 69, 64
2, 24500, Note_off_c, 0, 63, 64
2, 24500, Note_on_c, 0, 74, 100
2, 24500, Note_off_c, 0, 70, 64
2, 24500, Note_off_c, 0, 65, 64
2, 24500, Note_off_c, 0, 46, 64
2, 24500, Note_on_c, 0, 53, 100
