0, 0, Header, 1, 8, 384
1, 0, Start_track
1, 0, Time_signature, 6, 2, 96, 8
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Sequencer_specific, 5, 0, 0, 119, 14, 0
1, 0, Tempo, 500000
1, 2304, Tempo, 1153846
1, 2340, Tempo, 1463414
1, 2380, Tempo, 1428571
1, 2416, Tempo, 1395348
1, 2456, Tempo, 1363636
1, 2496, Tempo, 1333333
1, 2520, Tempo, 1224489
1, 2576, Tempo, 1200000
1, 2632, Tempo, 1176470
1, 2688, Tempo, 1153846
1, 3456, Tempo, 1333333
1, 3536, Tempo, 1304347
1, 3620, Tempo, 1276595
1, 3700, Tempo, 1250000
1, 3784, Tempo, 1224489
1, 3864, Tempo, 1200000
1, 3948, Tempo, 1176470
1, 4032, Tempo, 1153846
1, 4608, Tempo, 1224489
1, 4660, Tempo, 1304347
1, 4716, Tempo, 1276595
1, 4772, Tempo, 1250000
1, 4824, Tempo, 1224489
1, 4880, Tempo, 1200000
1, 4936, Tempo, 1176470
1, 4992, Tempo, 1153846
1, 5184, Tempo, 1153846
1, 5328, Tempo, 1176470
1, 5376, Tempo, 1153846
1, 5472, Tempo, 1176470
1, 5568, Tempo, 1200000
1, 5664, Tempo, 1224489
1, 5760, Tempo, 1250000
1, 5904, Tempo, 1224489
1, 6048, Tempo, 1200000
1, 6192, Tempo, 1176470
1, 6336, Tempo, 1153846
1, 6720, Tempo, 1153846
1, 6912, Tempo, 1153846
1, 6952, Tempo, 1304347
1, 6992, Tempo, 1276595
1, 7032, Tempo, 1250000
1, 7076, Tempo, 1224489
1, 7116, Tempo, 1200000
1, 7156, Tempo, 1176470
1, 7200, Tempo, 1153846
1, 7680, Tempo, 1153846
1, 7776, Tempo, 1176470
1, 7872, Tempo, 1200000
1, 7968, Tempo, 1224489
1, 8064, Tempo, 1250000
1, 8100, Tempo, 1250000
1, 8236, Tempo, 1224489
1, 8368, Tempo, 1200000
1, 8504, Tempo, 1176470
1, 8640, Tempo, 1153846
1, 9216, Tempo, 1250000
1, 9312, Tempo, 1224489
1, 9408, Tempo, 1200000
1, 9504, Tempo, 1176470
1, 9600, Tempo, 1153846
1, 10944, Tempo, 1153846
1, 11024, Tempo, 1176470
1, 11108, Tempo, 1200000
1, 11188, Tempo, 1224489
1, 11272, Tempo, 1250000
1, 11352, Tempo, 1276595
1, 11436, Tempo, 1304347
1, 11520, Tempo, 1153846
1, 11556, Tempo, 1463414
1, 11596, Tempo, 1428571
1, 11632, Tempo, 1395348
1, 11672, Tempo, 1363636
1, 11712, Tempo, 1333333
1, 11736, Tempo, 1224489
1, 11792, Tempo, 1200000
1, 11848, Tempo, 1176470
1, 11904, Tempo, 1153846
1, 12672, Tempo, 1250000
1, 12744, Tempo, 1224489
1, 12816, Tempo, 1200000
1, 12888, Tempo, 1176470
1, 12960, Tempo, 1153846
1, 13824, Tempo, 1333333
1, 13876, Tempo, 1304347
1, 13932, Tempo, 1276595
1, 13988, Tempo, 1250000
1, 14040, Tempo, 1224489
1, 14096, Tempo, 1200000
1, 14152, Tempo, 1176470
1, 14208, Tempo, 1153846
1, 14592, Tempo, 1153846
1, 14688, Tempo, 1176470
1, 14784, Tempo, 1200000
1, 14880, Tempo, 1224489
1, 14976, Tempo, 1250000
1, 15072, Tempo, 1224489
1, 15168, Tempo, 1200000
1, 15264, Tempo, 1176470
1, 15360, Tempo, 1153846
1, 15744, Tempo, 1153846
1, 15796, Tempo, 1176470
1, 15852, Tempo, 1200000
1, 15908, Tempo, 1224489
1, 15960, Tempo, 1250000
1, 16016, Tempo, 1276595
1, 16072, Tempo, 1304347
1, 16128, Tempo, 1176470
1, 16180, Tempo, 1304347
1, 16236, Tempo, 1276595
1, 16292, Tempo, 1250000
1, 16344, Tempo, 1224489
1, 16400, Tempo, 1200000
1, 16456, Tempo, 1176470
1, 16512, Tempo, 1153846
1, 16704, Tempo, 1176470
1, 17280, Tempo, 1250000
1, 17376, Tempo, 1224489
1, 17472, Tempo, 1200000
1, 17568, Tempo, 1176470
1, 17664, Tempo, 1153846
1, 18336, Tempo, 1153846
1, 18428, Tempo, 1333333
1, 18432, Tempo, 1153846
1, 18484, Tempo, 1304347
1, 18540, Tempo, 1276595
1, 18596, Tempo, 1250000
1, 18648, Tempo, 1224489
1, 18704, Tempo, 1200000
1, 18760, Tempo, 1176470
1, 18816, Tempo, 1153846
1, 19776, Tempo, 1250000
1, 19872, Tempo, 1224489
1, 19968, Tempo, 1200000
1, 20064, Tempo, 1176470
1, 20160, Tempo, 1153846
1, 20352, Tempo, 1153846
1, 20404, Tempo, 1176470
1, 20460, Tempo, 1200000
1, 20516, Tempo, 1224489
1, 20568, Tempo, 1250000
1, 20624, Tempo, 1276595
1, 20680, Tempo, 1304347
1, 20736, Tempo, 1333333
1, 20788, Tempo, 1304347
1, 20844, Tempo, 1276595
1, 20900, Tempo, 1250000
1, 20952, Tempo, 1224489
1, 21008, Tempo, 1200000
1, 21064, Tempo, 1176470
1, 21120, Tempo, 1153846
1, 21888, Tempo, 1250000
1, 22032, Tempo, 1224489
1, 22176, Tempo, 1200000
1, 22320, Tempo, 1176470
1, 22464, Tempo, 1153846
1, 23040, Tempo, 1333333
1, 23136, Tempo, 1224489
1, 23232, Tempo, 1200000
1, 23328, Tempo, 1176470
1, 23424, Tempo, 1153846
1, 23616, Tempo, 1153846
1, 23696, Tempo, 1176470
1, 23780, Tempo, 1200000
1, 23860, Tempo, 1224489
1, 23944, Tempo, 1250000
1, 24024, Tempo, 1276595
1, 24108, Tempo, 1304347
1, 24192, Tempo, 1333333
1, 24288, Tempo, 1333333
1, 24384, Tempo, 1304347
1, 24480, Tempo, 1276595
1, 24576, Tempo, 1250000
1, 24672, Tempo, 1224489
1, 24768, Tempo, 1200000
1, 24864, Tempo, 1176470
1, 24960, Tempo, 1153846
1, 25344, Tempo, 1250000
1, 25480, Tempo, 1304347
1, 25616, Tempo, 1276595
1, 25752, Tempo, 1250000
1, 25892, Tempo, 1224489
1, 26028, Tempo, 1200000
1, 26164, Tempo, 1176470
1, 26208, Tempo, 1153846
1, 26264, Tempo, 1176470
1, 26320, Tempo, 1200000
1, 26380, Tempo, 1224489
1, 26436, Tempo, 1250000
1, 26496, Tempo, 1333333
1, 26548, Tempo, 1304347
1, 26604, Tempo, 1276595
1, 26660, Tempo, 1250000
1, 26712, Tempo, 1224489
1, 26768, Tempo, 1200000
1, 26824, Tempo, 1176470
1, 26880, Tempo, 1153846
1, 27072, Tempo, 1153846
1, 27152, Tempo, 1176470
1, 27236, Tempo, 1200000
1, 27316, Tempo, 1224489
1, 27400, Tempo, 1250000
1, 27480, Tempo, 1276595
1, 27564, Tempo, 1304347
1, 27648, Tempo, 1153846
1, 27700, Tempo, 1304347
1, 27756, Tempo, 1276595
1, 27812, Tempo, 1250000
1, 27864, Tempo, 1224489
1, 27920, Tempo, 1200000
1, 27976, Tempo, 1176470
1, 28032, Tempo, 1153846
1, 28800, Tempo, 1250000
1, 28872, Tempo, 1224489
1, 28944, Tempo, 1200000
1, 29016, Tempo, 1176470
1, 29088, Tempo, 1153846
1, 29568, Tempo, 1153846
1, 29620, Tempo, 1176470
1, 29676, Tempo, 1200000
1, 29732, Tempo, 1224489
1, 29784, Tempo, 1250000
1, 29840, Tempo, 1276595
1, 29896, Tempo, 1304347
1, 29952, Tempo, 1333333
1, 30004, Tempo, 1304347
1, 30060, Tempo, 1276595
1, 30116, Tempo, 1250000
1, 30168, Tempo, 1224489
1, 30224, Tempo, 1200000
1, 30280, Tempo, 1176470
1, 30336, Tempo, 1153846
1, 31104, Tempo, 1250000
1, 31200, Tempo, 1224489
1, 31296, Tempo, 1200000
1, 31392, Tempo, 1176470
1, 31488, Tempo, 1153846
1, 31680, Tempo, 1176470
1, 31872, Tempo, 1200000
1, 32064, Tempo, 1224489
1, 32256, Tempo, 1153846
1, 32336, Tempo, 1304347
1, 32420, Tempo, 1276595
1, 32500, Tempo, 1250000
1, 32584, Tempo, 1224489
1, 32664, Tempo, 1200000
1, 32748, Tempo, 1176470
1, 32832, Tempo, 1153846
1, 33792, Tempo, 1153846
1, 33980, Tempo, 1176470
1, 34172, Tempo, 1200000
1, 34364, Tempo, 1224489
1, 34556, Tempo, 1250000
1, 34560, Tempo, 1153846
1, 34612, Tempo, 1304347
1, 34668, Tempo, 1276595
1, 34724, Tempo, 1250000
1, 34776, Tempo, 1224489
1, 34832, Tempo, 1200000
1, 34888, Tempo, 1176470
1, 34944, Tempo, 1153846
1, 35712, Tempo, 1333333
1, 35764, Tempo, 1304347
1, 35820, Tempo, 1276595
1, 35876, Tempo, 1250000
1, 35928, Tempo, 1224489
1, 35984, Tempo, 1200000
1, 36040, Tempo, 1176470
1, 36096, Tempo, 1153846
1, 36160, Tempo, 1176470
1, 36224, Tempo, 1200000
1, 36288, Tempo, 1224489
1, 36352, Tempo, 1250000
1, 36416, Tempo, 1276595
1, 36480, Tempo, 1304347
1, 36544, Tempo, 1333333
1, 36608, Tempo, 1363636
1, 36672, Tempo, 1395348
1, 36736, Tempo, 1428571
1, 36800, Tempo, 1463414
1, 36864, Tempo, 1538461
1, 37056, Tempo, 1500000
1, 37080, Tempo, 1224489
1, 37136, Tempo, 1200000
1, 37192, Tempo, 1176470
1, 37248, Tempo, 1153846
1, 37296, Tempo, 1176470
1, 37440, Tempo, 1153846
1, 38208, Tempo, 1333333
1, 38260, Tempo, 1304347
1, 38316, Tempo, 1276595
1, 38372, Tempo, 1250000
1, 38424, Tempo, 1224489
1, 38480, Tempo, 1200000
1, 38536, Tempo, 1176470
1, 38592, Tempo, 1153846
1, 39168, Tempo, 1153846
1, 39220, Tempo, 1304347
1, 39276, Tempo, 1276595
1, 39332, Tempo, 1250000
1, 39384, Tempo, 1224489
1, 39440, Tempo, 1200000
1, 39496, Tempo, 1176470
1, 39552, Tempo, 1153846
1, 40320, Tempo, 1250000
1, 40416, Tempo, 1224489
1, 40512, Tempo, 1200000
1, 40608, Tempo, 1176470
1, 40704, Tempo, 1153846
1, 41472, Tempo, 1250000
1, 41664, Tempo, 1153846
1, 41744, Tempo, 1176470
1, 41828, Tempo, 1200000
1, 41908, Tempo, 1224489
1, 41992, Tempo, 1250000
1, 42072, Tempo, 1276595
1, 42156, Tempo, 1304347
1, 42240, Tempo, 1333333
1, 42624, Tempo, 1250000
1, 43008, Tempo, 1333333
1, 43060, Tempo, 1304347
1, 43116, Tempo, 1276595
1, 43172, Tempo, 1250000
1, 43224, Tempo, 1224489
1, 43280, Tempo, 1200000
1, 43336, Tempo, 1176470
1, 43392, Tempo, 1153846
1, 43444, Tempo, 1176470
1, 43776, Tempo, 1363636
1, 43828, Tempo, 1304347
1, 43884, Tempo, 1276595
1, 43940, Tempo, 1250000
1, 43992, Tempo, 1224489
1, 44048, Tempo, 1200000
1, 44104, Tempo, 1176470
1, 44160, Tempo, 1153846
1, 44324, Tempo, 1224489
1, 44760, Tempo, 1250000
1, 44928, Tempo, 1333333
1, 45004, Tempo, 1304347
1, 45080, Tempo, 1276595
1, 45156, Tempo, 1250000
1, 45232, Tempo, 1224489
1, 45312, Tempo, 1153846
1, 45376, Tempo, 1176470
1, 45440, Tempo, 1200000
1, 45504, Tempo, 1224489
1, 45568, Tempo, 1250000
1, 45632, Tempo, 1276595
1, 45696, Tempo, 1304347
1, 45760, Tempo, 1333333
1, 45824, Tempo, 1363636
1, 45888, Tempo, 1714285
1, 46076, Tempo, 1666666
1, 46080, Tempo, 1538461
1, 46272, Tempo, 1500000
1, 46324, Tempo, 1250000
1, 46408, Tempo, 1224489
1, 46488, Tempo, 1200000
1, 46572, Tempo, 1176470
1, 46656, Tempo, 1153846
1, 47040, Tempo, 1200000
1, 47424, Tempo, 1333333
1, 47476, Tempo, 1304347
1, 47532, Tempo, 1276595
1, 47588, Tempo, 1250000
1, 47640, Tempo, 1224489
1, 47696, Tempo, 1200000
1, 47752, Tempo, 1176470
1, 47808, Tempo, 1153846
1, 48000, Tempo, 1153846
1, 48384, Tempo, 1153846
1, 48420, Tempo, 1463414
1, 48460, Tempo, 1428571
1, 48496, Tempo, 1395348
1, 48536, Tempo, 1363636
1, 48576, Tempo, 1333333
1, 48600, Tempo, 1224489
1, 48656, Tempo, 1200000
1, 48712, Tempo, 1176470
1, 48768, Tempo, 1153846
1, 49536, Tempo, 1250000
1, 49632, Tempo, 1224489
1, 49728, Tempo, 1200000
1, 49824, Tempo, 1176470
1, 49920, Tempo, 1153846
1, 50112, Tempo, 1153846
1, 50256, Tempo, 1176470
1, 50400, Tempo, 1200000
1, 50544, Tempo, 1224489
1, 50688, Tempo, 1153846
1, 50740, Tempo, 1304347
1, 50796, Tempo, 1276595
1, 50852, Tempo, 1250000
1, 50904, Tempo, 1224489
1, 50960, Tempo, 1200000
1, 51016, Tempo, 1176470
1, 51072, Tempo, 1153846
1, 51840, Tempo, 1250000
1, 51936, Tempo, 1224489
1, 52032, Tempo, 1200000
1, 52128, Tempo, 1176470
1, 52224, Tempo, 1153846
1, 52332, Tempo, 1176470
1, 52440, Tempo, 1200000
1, 52552, Tempo, 1224489
1, 52660, Tempo, 1250000
1, 52772, Tempo, 1276595
1, 52880, Tempo, 1304347
1, 52992, Tempo, 1333333
1, 53044, Tempo, 1304347
1, 53100, Tempo, 1276595
1, 53156, Tempo, 1250000
1, 53208, Tempo, 1224489
1, 53264, Tempo, 1200000
1, 53320, Tempo, 1176470
1, 53376, Tempo, 1153846
1, 54144, Tempo, 1250000
1, 54240, Tempo, 1224489
1, 54336, Tempo, 1200000
1, 54432, Tempo, 1176470
1, 54528, Tempo, 1153846
1, 54720, Tempo, 1153846
1, 54800, Tempo, 1176470
1, 54884, Tempo, 1200000
1, 54964, Tempo, 1224489
1, 55048, Tempo, 1250000
1, 55128, Tempo, 1276595
1, 55212, Tempo, 1304347
1, 55296, Tempo, 1153846
1, 55348, Tempo, 1304347
1, 55404, Tempo, 1276595
1, 55460, Tempo, 1250000
1, 55512, Tempo, 1224489
1, 55568, Tempo, 1200000
1, 55624, Tempo, 1176470
1, 55680, Tempo, 1153846
1, 56448, Tempo, 1250000
1, 56544, Tempo, 1224489
1, 56640, Tempo, 1200000
1, 56736, Tempo, 1176470
1, 56832, Tempo, 1153846
1, 57024, Tempo, 1153846
1, 57104, Tempo, 1176470
1, 57188, Tempo, 1200000
1, 57268, Tempo, 1224489
1, 57352, Tempo, 1250000
1, 57432, Tempo, 1276595
1, 57516, Tempo, 1304347
1, 57600, Tempo, 1333333
1, 57652, Tempo, 1304347
1, 57708, Tempo, 1276595
1, 57764, Tempo, 1250000
1, 57816, Tempo, 1224489
1, 57872, Tempo, 1200000
1, 57928, Tempo, 1176470
1, 57984, Tempo, 1153846
1, 58032, Tempo, 1176470
1, 58176, Tempo, 1153846
1, 58752, Tempo, 1250000
1, 58824, Tempo, 1224489
1, 58896, Tempo, 1200000
1, 58968, Tempo, 1176470
1, 59040, Tempo, 1153846
1, 59328, Tempo, 1153846
1, 59440, Tempo, 1176470
1, 59556, Tempo, 1200000
1, 59672, Tempo, 1224489
1, 59788, Tempo, 1250000
1, 59904, Tempo, 1153846
1, 59980, Tempo, 1250000
1, 60056, Tempo, 1224489
1, 60132, Tempo, 1200000
1, 60208, Tempo, 1176470
1, 60288, Tempo, 1153846
1, 61056, Tempo, 1250000
1, 61152, Tempo, 1224489
1, 61248, Tempo, 1200000
1, 61344, Tempo, 1176470
1, 61440, Tempo, 1153846
1, 61632, Tempo, 1153846
1, 61680, Tempo, 1176470
1, 61728, Tempo, 1200000
1, 61776, Tempo, 1224489
1, 61824, Tempo, 1250000
1, 61872, Tempo, 1276595
1, 61920, Tempo, 1304347
1, 61968, Tempo, 1333333
1, 62016, Tempo, 1363636
1, 62064, Tempo, 1395348
1, 62112, Tempo, 1428571
1, 62160, Tempo, 1463414
1, 62208, Tempo, 1538461
1, 62400, Tempo, 1500000
1, 62424, Tempo, 1224489
1, 62480, Tempo, 1200000
1, 62536, Tempo, 1176470
1, 62592, Tempo, 1153846
1, 62640, Tempo, 1176470
1, 62784, Tempo, 1153846
1, 63552, Tempo, 1333333
1, 63604, Tempo, 1304347
1, 63660, Tempo, 1276595
1, 63716, Tempo, 1250000
1, 63768, Tempo, 1224489
1, 63824, Tempo, 1200000
1, 63880, Tempo, 1176470
1, 63936, Tempo, 1153846
1, 64128, Tempo, 1153846
1, 64180, Tempo, 1176470
1, 64236, Tempo, 1200000
1, 64292, Tempo, 1224489
1, 64344, Tempo, 1250000
1, 64400, Tempo, 1276595
1, 64456, Tempo, 1304347
1, 64512, Tempo, 1153846
1, 64592, Tempo, 1304347
1, 64676, Tempo, 1276595
1, 64756, Tempo, 1250000
1, 64840, Tempo, 1224489
1, 64920, Tempo, 1200000
1, 65004, Tempo, 1176470
1, 65088, Tempo, 1153846
1, 65664, Tempo, 1250000
1, 65760, Tempo, 1224489
1, 65856, Tempo, 1200000
1, 65952, Tempo, 1176470
1, 66048, Tempo, 1153846
1, 66816, Tempo, 1176470
1, 66912, Tempo, 1224489
1, 67008, Tempo, 1200000
1, 67104, Tempo, 1176470
1, 67200, Tempo, 1153846
1, 67252, Tempo, 1176470
1, 67308, Tempo, 1200000
1, 67364, Tempo, 1224489
1, 67416, Tempo, 1250000
1, 67472, Tempo, 1276595
1, 67528, Tempo, 1304347
1, 67584, Tempo, 1333333
1, 67680, Tempo, 1200000
1, 67824, Tempo, 1224489
1, 67968, Tempo, 1333333
1, 68048, Tempo, 1304347
1, 68132, Tempo, 1276595
1, 68212, Tempo, 1250000
1, 68296, Tempo, 1224489
1, 68376, Tempo, 1200000
1, 68460, Tempo, 1176470
1, 68544, Tempo, 1153846
1, 68928, Tempo, 1250000
1, 69120, Tempo, 1333333
1, 69172, Tempo, 1304347
1, 69228, Tempo, 1276595
1, 69284, Tempo, 1250000
1, 69336, Tempo, 1224489
1, 69392, Tempo, 1200000
1, 69448, Tempo, 1176470
1, 69504, Tempo, 1153846
1, 69744, Tempo, 1276595
1, 69984, Tempo, 1304347
1, 70224, Tempo, 1333333
1, 70464, Tempo, 1363636
1, 70704, Tempo, 1395348
1, 70944, Tempo, 1428571
1, 71184, Tempo, 1463414
1, 71424, Tempo, 1153846
1, 71476, Tempo, 1304347
1, 71532, Tempo, 1276595
1, 71588, Tempo, 1250000
1, 71640, Tempo, 1224489
1, 71696, Tempo, 1200000
1, 71752, Tempo, 1176470
1, 71808, Tempo, 1153846
1, 72000, Tempo, 1153846
1, 72576, Tempo, 1250000
1, 72672, Tempo, 1224489
1, 72768, Tempo, 1200000
1, 72864, Tempo, 1176470
1, 72960, Tempo, 1153846
1, 73056, Tempo, 1153846
1, 73344, Tempo, 1153846
1, 73440, Tempo, 1176470
1, 73536, Tempo, 1200000
1, 73632, Tempo, 1224489
